title,doi,href,authors,journal,volume_issue,date,access,source_file
High-Entropy Aqueous Electrolyte Induced Formation of Water-Poor Zn2+Solvation Structures and Gradient Solid-Electrolyte Interphase for Long-Life Zn-Metal Anodes,10.1002/anie.202425008,/doi/10.1002/anie.202425008,"Lin Lin, ,, Zhipeng Shao, ,, Shizhuo Liu, ,, Peng Yang, ,, Kaiping Zhu, ,, Wubin Zhuang, ,, Chaowei Li, ,, Gengde Guo, ,, Wenhui Wang, ,, Guo Hong, ,, Bing Wu, ,, Qichong Zhang, ,, Yagang Yao, ,",Angewandte Chemie International Edition,"Volume 64, Issue 15",First published: 23 January 2025,Full Access,page_010.html
Tailoring the Whole Deposition Process from Hydrated Zn2+to Zn0for Stable and Reversible Zn Anode,10.1002/anie.202409957,/doi/10.1002/anie.202409957,"Quan Zong, ,, Ruiling Li, ,, Jiangying Wang, ,, Qilong Zhang, ,, Anqiang Pan, ,",Angewandte Chemie International Edition,"Volume 63, Issue 41",First published: 21 July 2024,Full Access,page_010.html
In-SituSpectro–electrochemical Insight Revealing Distinctive Silicon Anode Solid Electrolyte Interphase Formation in a Lithium–ion Battery,10.1002/slct.201600119,/doi/10.1002/slct.201600119,"Junfeng Yang, ,, Nickolay Solomatin, ,, Alexander Kraytsberg, ,, Yair Ein-Eli, ,",ChemistrySelect,"Volume 1, Issue 3",First published: 22 March 2016,Full Access,page_010.html
In-Built Compatible Electrode-Electrolyte Interphases for Quasi-Solid-State Li-SPAN Batteries,10.1002/anie.202510624,/doi/10.1002/anie.202510624,"Tao Zhang, ,, Zhengyuan Shen, ,, Xinhui Pan, ,, Man Zhang, ,, Tong Lian, ,, Keqing Shi, ,, Ji Qian, ,, Li Li, ,, Feng Wu, ,, Renjie Chen, ,",Angewandte Chemie International Edition,"Volume 64, Issue 43",First published: 04 September 2025,Full Access,page_010.html
Formulating Self-Repairing Solid Electrolyte Interface via Dynamic Electric Double Layer for Practical Zinc Ion Batteries,10.1002/anie.202410422,/doi/10.1002/anie.202410422,"Siqi Qin, ,, Jie Zhang, ,, Mi Xu, ,, Peiwen Xu, ,, Jiabin Zou, ,, Jianhui Li, ,, Dan Luo, ,, Yongguang Zhang, ,, Haozhen Dou, ,, Zhongwei Chen, ,",Angewandte Chemie International Edition,"Volume 63, Issue 42",First published: 22 July 2024,Full Access,page_010.html
Mechanism of Silicon Electrode Aging upon Cycling in Full Lithium-Ion Batteries,10.1002/cssc.201501628,/doi/10.1002/cssc.201501628,"Nathalie Delpuech, ,, Nicolas Dupre, ,, Philippe Moreau, ,, Jean-Sebastian Bridel, ,, Joel Gaubicher, ,, Bernard Lestriez, ,, Dominique Guyomard, ,",ChemSusChem,"Volume 9, Issue 8",First published: 24 February 2016,Full Access,page_010.html
Stabilizing the Solid-Electrolyte Interphase with Polyacrylamide for High-Voltage Aqueous Lithium-Ion Batteries,10.1002/anie.202107252,/doi/10.1002/anie.202107252,"Xu Hou, ,, Rui Wang, ,, Xin He, ,, Travis P Pollard, ,, Xiaokang Ju, ,, Leilei Du, ,, Elie Paillard, ,, Henrich Frielinghaus, ,, Lester C. Barnsley, ,, Oleg Borodin, ,, Kang Xu, ,, Martin Winter, ,, Jie Li, ,",Angewandte Chemie International Edition,"Volume 60, Issue 42",First published: 11 August 2021,Open Access,page_010.html
Impact of the Si Electrode Morphology and of the Added Li-Salt on the SEI Formed Using EMIFSI-Based Ionic-Liquid Electrolytes,10.1002/adsu.202400829,/doi/10.1002/adsu.202400829,"Nicholas Carboni, ,, Sergio Brutti, ,, Oriele Palumbo, ,, Giovanni Battista Appetecchi, ,, Giovanna Maresca, ,, Hugh Geaney, ,, Kevin M. Ryan, ,, Abinaya Sankaran, ,, Michela Ottaviani, ,, Francesco Capitani, ,, Sebastien Fantini, ,, Rongying Lin, ,, Pierre-Alexandre Martin, ,, Mark van del Velden, ,, Annalisa Paolone, ,",Advanced Sustainable Systems,"Volume 9, Issue 8",First published: 24 June 2025,Open Access,page_010.html
Cathode Stability Provided by New Electrolyte containing Cyano-benzimidazole-based Lithium Salt: Insights From In Situ DRIFTS Analysis,10.1002/celc.201600532,/doi/10.1002/celc.201600532,"Minbale Admas Teshager, ,, Bing-Joe Hwang, ,, Yaw-Terng Chern, ,, Shawn D. Lin, ,",ChemElectroChem,"Volume 4, Issue 1",First published: 19 October 2016,Full Access,page_010.html
Electrolyte Additives for Enhanced Aqueous Zinc-Ion Battery Performance,10.1002/batt.202500420,/doi/10.1002/batt.202500420,"Junxiang Liu, ,, Zhihong Peng, ,, Ruanming Liao, ,, Junli Zhou, ,, Qianyu Zhang, ,",Batteries & Supercaps,Early View,First published: 05 August 2025,Full Access,page_010.html
Construction of a Magnetic Interphase for Stable Cycling of Lithium Metal Batteries,10.1002/batt.202300389,/doi/10.1002/batt.202300389,"Yunyi Chen, ,, Haijian Liu, ,, Lingli Liu, ,, Jiayan Li, ,, Yongsheng Han, ,",Batteries & Supercaps,"Volume 7, Issue 1",First published: 06 December 2023,Full Access,page_010.html
Asymmetrical Coordination of Cobalt Single-Atom Catalyzed Interfacial Chemistry in Hard Carbon Anodes for Fast and Reversible Potassium Storage,10.1002/cssc.202500979,/doi/10.1002/cssc.202500979,"Meng Zhang, ,, Xinyue Zhang, ,, Huaidong Li, ,, Huihua Min, ,, Hsiang-Jung Chen, ,, Han-Yi Chen, ,, Hao Yang, ,, Jin Wang, ,",ChemSusChem,"Volume 18, Issue 17",First published: 29 June 2025,Full Access,page_010.html
Stabilizing the Solid Electrolyte Interphase with Phenyl Isothiocyanate for Long-Cycle Lithium Metal Batteries,10.1002/batt.202500227,/doi/10.1002/batt.202500227,"Bushra Khan, ,, Mohammad Nasir, ,, Jae-won Lee, ,, Hee Jung Park, ,",Batteries & Supercaps,Early View,First published: 04 June 2025,Full Access,page_011.html
Mitigating Electron Leakage of Solid Electrolyte Interface for Stable Sodium-Ion Batteries,10.1002/anie.202216354,/doi/10.1002/anie.202216354,"Enhui Wang, ,, Jing Wan, ,, Yu-Jie Guo, ,, Qianyu Zhang, ,, Wei-Huan He, ,, Chao-Hui Zhang, ,, Wan-Ping Chen, ,, Hui-Juan Yan, ,, Ding-Jiang Xue, ,, Tiantian Fang, ,, Fuyi Wang, ,, Rui Wen, ,, Sen Xin, ,, Ya-Xia Yin, ,, Yu-Guo Guo, ,",Angewandte Chemie International Edition,"Volume 62, Issue 4",First published: 28 November 2022,Full Access,page_011.html
Synergy of Epoxy Chemical Tethers and Defect-Free Graphene in Enabling Stable Lithium Cycling of Silicon Nanoparticles,10.1002/anie.201906612,/doi/10.1002/anie.201906612,"Wei Liu, ,, Hongju Li, ,, Jialun Jin, ,, Yizhe Wang, ,, Zheng Zhang, ,, Zidong Chen, ,, Qin Wang, ,, Yungui Chen, ,, Eunsu Paek, ,, David Mitlin, ,",Angewandte Chemie International Edition,"Volume 58, Issue 46",First published: 19 September 2019,Full Access,page_011.html
Mesocarbon Microbeads Boost the Electrochemical Performances of LiFePO4||Li4Ti5O12through Anion Intercalation,10.1002/cssc.202102475,/doi/10.1002/cssc.202102475,"Zhenjie Cheng, ,, Chenggang Wang, ,, Yansong Zhu, ,, Cheng Wang, ,, Xiaolei Jiang, ,, Zhao Qian, ,, Bo Chen, ,, Jian Yang, ,",ChemSusChem,"Volume 15, Issue 8",First published: 03 March 2022,Full Access,page_011.html
Unraveling Propylene Oxide Formation in Alkali Metal Batteries,10.1002/cssc.202300995,/doi/10.1002/cssc.202300995,"Daniel Stottmeister, ,, Leonie Wildersinn, ,, Julia Maibach, ,, Andreas Hofmann, ,, Fabian Jeschull, ,, Axel Groß, ,",ChemSusChem,"Volume 17, Issue 3",First published: 11 October 2023,Open Access,page_011.html
Suppressing Universal Cathode Crossover in High-Energy Lithium Metal Batteries via a Versatile Interlayer Design,10.1002/anie.202217476,/doi/10.1002/anie.202217476,"Chuyi Xie, ,, Chen Zhao, ,, Heonjae Jeong, ,, Tianyi Li, ,, Luxi Li, ,, Wenqian Xu, ,, Zhenzhen Yang, ,, Cong Lin, ,, Qiang Liu, ,, Lei Cheng, ,, Xingkang Huang, ,, Gui-Liang Xu, ,, Khalil Amine, ,, Guohua Chen, ,",Angewandte Chemie International Edition,"Volume 62, Issue 19",First published: 14 March 2023,Open Access,page_011.html
"Interlocking Organic Nanotubes into a Three-Dimensional Framework: Synthesis, Crystal Structure with Dual-Buckle Configuration, and Application in Stabilizing Lithium Metal Anode",10.1002/anie.202517238,/doi/10.1002/anie.202517238,"Zihao Chen, ,, Tuoya Naren, ,, Lei Zhang, ,, Jinglun Yang, ,, Qianfeng Gu, ,, Fangyuan Kang, ,, Libao Chen, ,, Qichun Zhang, ,",Angewandte Chemie International Edition,Early View,First published: 30 September 2025,Full Access,page_011.html
Fluorinating the Solid Electrolyte Interphase by Rational Molecular Design for Practical Lithium-Metal Batteries,10.1002/anie.202204776,/doi/10.1002/anie.202204776,"Jin Xie, ,, Shu-Yu Sun, ,, Xiang Chen, ,, Li-Peng Hou, ,, Bo-Quan Li, ,, Hong-Jie Peng, ,, Jia-Qi Huang, ,, Xue-Qiang Zhang, ,, Qiang Zhang, ,",Angewandte Chemie International Edition,"Volume 61, Issue 29",First published: 16 May 2022,Full Access,page_011.html
The Origin of Gaseous Decomposition Products Formed During SEI Formation Analyzed by Isotope Labeling in Lithium-Ion Battery Electrolytes,10.1002/batt.202100208,/doi/10.1002/batt.202100208,"Marco Leißing, ,, Christoph Peschel, ,, Fabian Horsthemke, ,, Simon Wiemers-Meyer, ,, Martin Winter, ,, Sascha Nowak, ,",Batteries & Supercaps,"Volume 4, Issue 11",First published: 11 August 2021,Open Access,page_011.html
Tailoring Coordination in Conventional Ether-Based Electrolytes for Reversible Magnesium-Metal Anodes,10.1002/anie.202205187,/doi/10.1002/anie.202205187,"Wanyu Zhao, ,, Zhenghui Pan, ,, Yijie Zhang, ,, Yuan Liu, ,, Huanglin Dou, ,, Yayun Shi, ,, Zhijun Zuo, ,, Bowen Zhang, ,, Jianping Chen, ,, Xiaoli Zhao, ,, Xiaowei Yang, ,",Angewandte Chemie International Edition,"Volume 61, Issue 30",First published: 19 May 2022,Full Access,page_011.html
An Artificial SEI Layer Based on an Inorganic Coordination Polymer with Self-Healing Ability for Long-Lived Rechargeable Lithium-Metal Batteries,10.1002/batt.202100347,/doi/10.1002/batt.202100347,"Witali Beichel, ,, Julian Skrotzki, ,, Petra Klose, ,, Christian Njel, ,, Burkhard Butschke, ,, Stephan Burger, ,, Lili Liu, ,, Ralf Thomann, ,, Yi Thomann, ,, Daniel Biro, ,, Simon Thiele, ,, Ingo Krossing, ,",Batteries & Supercaps,"Volume 5, Issue 2",First published: 16 December 2021,Open Access,page_011.html
Effective Stabilization of Organic Cathodes Through Formation of a Protective Solid Electrolyte Interface Layer via Reduction,10.1002/cssc.202401599,/doi/10.1002/cssc.202401599,"Yonglin Wang, ,, Zhe Huang, ,, Xiguang Gao, ,, Razieh Fazaeli, ,, Yuning Li, ,",ChemSusChem,"Volume 18, Issue 7",First published: 08 November 2024,Open Access,page_011.html
Reduction Mechanism of Fluoroethylene Carbonate for Stable Solid–Electrolyte Interphase Film on Silicon Anode,10.1002/cssc.201300770,/doi/10.1002/cssc.201300770,"Xilin Chen, ,, Xiaolin Li, ,, Donghai Mei, ,, Ju Feng, ,, Mary Y. Hu, ,, Jianzhi Hu, ,, Mark Engelhard, ,, Jianming Zheng, ,, Wu Xu, ,, Jie Xiao, ,, Jun Liu, ,, Ji-Guang Zhang, ,",ChemSusChem,"Volume 7, Issue 2",First published: 25 November 2013,Full Access,page_011.html
Ultrathin CuF2-Rich Solid-Electrolyte Interphase Induced by Cation-Tailored Double Electrical Layer toward Durable Sodium Storage,10.1002/anie.202216450,/doi/10.1002/anie.202216450,"Keming Song, ,, Xiang Wang, ,, Zhengkun Xie, ,, Zhiwei Zhao, ,, Zhe Fang, ,, Zhengfeng Zhang, ,, Jun Luo, ,, Pengfei Yan, ,, Zhangquan Peng, ,, Weihua Chen, ,",Angewandte Chemie International Edition,"Volume 62, Issue 10",First published: 04 January 2023,Full Access,page_011.html
Cover Feature: Chemo-Mechanical Model of SEI Growth on Silicon Electrode Particles (Batteries & Supercaps 2/2022),10.1002/batt.202200006,/doi/10.1002/batt.202200006,"Lars von Kolzenberg, ,, Arnulf Latz, ,, Birger Horstmann, ,",Batteries & Supercaps,"Volume 5, Issue 2",First published: 19 January 2022,Free Access,page_011.html
Rapid Formation Strategy for Enhanced Electrochemical Performance of Hard Carbon Anodes in Sodium-Ion Batteries,10.1002/cssc.202500389,/doi/10.1002/cssc.202500389,"Jamie (Jiayun) Liu, ,, Tianyao Ding, ,, Yang Luo, ,, Deyang Qu, ,",ChemSusChem,"Volume 18, Issue 13",First published: 07 April 2025,Full Access,page_011.html
Chemo-Mechanical Model of SEI Growth on Silicon Electrode Particles,10.1002/batt.202100216,/doi/10.1002/batt.202100216,"Lars von Kolzenberg, ,, Arnulf Latz, ,, Birger Horstmann, ,",Batteries & Supercaps,"Volume 5, Issue 2",First published: 04 November 2021,Open Access,page_011.html
Electrochemical Polishing of Lithium Metal Surface for Highly Demanding Solid-Electrolyte Interphase,10.1002/celc.201800907,/doi/10.1002/celc.201800907,"Yu Gu, ,, Wei-Wei Wang, ,, Jun-Wu He, ,, Shuai Tang, ,, Hong-Yu Xu, ,, Jia-Wei Yan, ,, Qi-Hui Wu, ,, Xiao-Bing Lian, ,, Ming-Sen Zheng, ,, Quan-Feng Dong, ,, Bing-Wei Mao, ,",ChemElectroChem,"Volume 6, Issue 1",First published: 17 August 2018,Full Access,page_011.html
Enabling a Durable Electrochemical Interface via an Artificial Amorphous Cathode Electrolyte Interphase for Hybrid Solid/Liquid Lithium-Metal Batteries,10.1002/anie.201916301,/doi/10.1002/anie.201916301,"Jia-Yan Liang, ,, Xu-Dong Zhang, ,, Xian-Xiang Zeng, ,, Min Yan, ,, Ya-Xia Yin, ,, Sen Xin, ,, Wen-Peng Wang, ,, Xiong-Wei Wu, ,, Ji-Lei Shi, ,, Li-Jun Wan, ,, Yu-Guo Guo, ,",Angewandte Chemie International Edition,"Volume 59, Issue 16",First published: 03 February 2020,Full Access,page_011.html
Tuning Interphase Chemistry to Stabilize High-Voltage LiCoO2Cathode Material via Spinel Coating,10.1002/anie.202207000,/doi/10.1002/anie.202207000,"Junxiang Liu, ,, Jiaqi Wang, ,, Youxuan Ni, ,, Jiuding Liu, ,, Yudong Zhang, ,, Yong Lu, ,, Zhenhua Yan, ,, Kai Zhang, ,, Qing Zhao, ,, Fangyi Cheng, ,, Jun Chen, ,",Angewandte Chemie International Edition,"Volume 61, Issue 35",First published: 03 June 2022,Full Access,page_011.html
Beyond the Polysulfide Shuttle and Lithium Dendrite Formation: Addressing the Sluggish Sulfur Redox Kinetics for Practical High-Energy Li-S Batteries,10.1002/anie.202007159,/doi/10.1002/anie.202007159,"Chen Zhao, ,, Gui-Liang Xu, ,, Tianshou Zhao, ,, Khalil Amine, ,",Angewandte Chemie International Edition,"Volume 59, Issue 40",First published: 09 July 2020,Full Access,page_012.html
Cover Feature: Microgravimetric and Spectroscopic Analysis of Solid−Electrolyte Interphase Formation in Presence of Additives (ChemPhysChem 5/2019),10.1002/cphc.201900161,/doi/10.1002/cphc.201900161,"Svetlozar Ivanov, ,, Sebastian Mai, ,, Marcel Himmerlich, ,, Anna Dimitrova, ,, Stefan Krischok, ,, Andreas Bund, ,",ChemPhysChem,"Volume 20, Issue 5",First published: 05 March 2019,Free Access,page_012.html
In Situ Precipitation-Induced Growth of Leaf-like CuO Nanostructures on Cu–Ni Alloys for Binder-Free Anodes in Li-Ion Batteries,10.1002/cssc.201902393,/doi/10.1002/cssc.201902393,"Jaeyun Ha, ,, Yong-Tae Kim, ,, Jinsub Choi, ,",ChemSusChem,"Volume 13, Issue 2",First published: 11 November 2019,Full Access,page_012.html
The Sound of Batteries: An Operando Acoustic Emission Study of the LiNiO2Cathode in Li–Ion Cells,10.1002/batt.202000099,/doi/10.1002/batt.202000099,"Simon Schweidler, ,, Matteo Bianchini, ,, Pascal Hartmann, ,, Torsten Brezesinski, ,, Jürgen Janek, ,",Batteries & Supercaps,"Volume 3, Issue 10",First published: 23 June 2020,Open Access,page_012.html
Lithiophilic Faceted Cu(100) Surfaces: High Utilization of Host Surface and Cavities for Lithium Metal Anodes,10.1002/anie.201812523,/doi/10.1002/anie.201812523,"Yu Gu, ,, Hong-Yu Xu, ,, Xia-Guang Zhang, ,, Wei-Wei Wang, ,, Jun-Wu He, ,, Shuai Tang, ,, Jia-Wei Yan, ,, De-Yin Wu, ,, Ming-Sen Zheng, ,, Quan-Feng Dong, ,, Bing-Wei Mao, ,",Angewandte Chemie International Edition,"Volume 58, Issue 10",First published: 27 December 2018,Full Access,page_012.html
In Situ DRIFTS Analysis of Solid-Electrolyte Interphase Formation on Li-Rich Li1.2Ni0.2Mn0.6O2and LiCoO2Cathodes during Oxidative Electrolyte Decomposition,10.1002/celc.201500290,/doi/10.1002/celc.201500290,"Minbale Admas Teshager, ,, Shawn D. Lin, ,, Bing-Joe Hwang, ,, Fu-Ming Wang, ,, Sunny Hy, ,, Atetegeb Meaza Haregewoin, ,",ChemElectroChem,"Volume 3, Issue 2",First published: 26 October 2015,Full Access,page_012.html
Drawing from the Old-The First Ever Sultone as Electrolyte Additive in High-Voltage NMC811 || AG+SiOx Multilayer Pouch Cells,10.1002/smll.202507089,/doi/10.1002/smll.202507089,"Matthias Weiling, ,, Christian-Timo Lechtenfeld, ,, Silvan Stuckenberg, ,, Felix Pfeiffer, ,, Jian-Fen Wang, ,, Sascha Nowak, ,, Verena Küpers, ,, Masoud Baghernejad, ,",Small,"Volume 21, Issue 41",First published: 25 August 2025,Open Access,page_012.html
Significant Strain Dissipation via Stiff-Tough Solid Electrolyte Interphase Design for Highly Stable Alloying Anodes,10.1002/anie.202314509,/doi/10.1002/anie.202314509,"Chunlei Jiang, ,, Jiaxiao Yan, ,, Doufeng Wang, ,, Kunye Yan, ,, Lei Shi, ,, Yongping Zheng, ,, Chengde Xie, ,, Hui-Ming Cheng, ,, Yongbing Tang, ,",Angewandte Chemie International Edition,"Volume 62, Issue 51",First published: 26 October 2023,Full Access,page_012.html
Ferroelectric Dipoles Tailoring Solid-Electrolyte-Interphase Chemistry to Enable Reversible Lithium Metal Batteries,10.1002/anie.202416565,/doi/10.1002/anie.202416565,"Baolei Xu, ,, Chunxiao Zhang, ,, Wenran Wang, ,, Hai Zhu, ,, Li Ma, ,, Meiyu Wang, ,, Chaoping Liang, ,, Liangjun Zhou, ,, Li Wang, ,, Libao Chen, ,, Douglas G. Ivey, ,, Weifeng Wei, ,",Angewandte Chemie International Edition,"Volume 64, Issue 4",First published: 10 October 2024,Full Access,page_012.html
A Reversible Zinc Metal Anode with an Inorganic/Organic Solid Electrolyte Interphase Enriched for Epitaxial Deposition Along the Zn (101) Plane,10.1002/smll.202510895,/doi/10.1002/smll.202510895,"Enhui Jin, ,, Weiwei Wang, ,, Xinyu Zhou, ,, Junhong Bao, ,, Guoyu Jia, ,, Guancheng Xu, ,, Li Zhang, ,",Small,Early View,First published: 24 October 2025,Full Access,page_012.html
Microgravimetric and Spectroscopic Analysis of Solid−Electrolyte Interphase Formation in Presence of Additives,10.1002/cphc.201801001,/doi/10.1002/cphc.201801001,"Svetlozar Ivanov, ,, Sebastian Mai, ,, Marcel Himmerlich, ,, Anna Dimitrova, ,, Stefan Krischok, ,, Andreas Bund, ,",ChemPhysChem,"Volume 20, Issue 5",First published: 07 January 2019,Full Access,page_012.html
Processable and Moldable Sodium-Metal Anodes,10.1002/anie.201703937,/doi/10.1002/anie.201703937,"Aoxuan Wang, ,, Xianfei Hu, ,, Haoqing Tang, ,, Chanyuan Zhang, ,, Shan Liu, ,, Ying-Wei Yang, ,, Quan-Hong Yang, ,, Jiayan Luo, ,",Angewandte Chemie International Edition,"Volume 56, Issue 39",First published: 06 August 2017,Full Access,page_012.html
Corrigendum: Beyond the Polysulfide Shuttle and Lithium Dendrite Formation: Addressing the Sluggish Sulfur Redox Kinetics for Practical High-Energy Li-S Batteries,10.1002/anie.202110395,/doi/10.1002/anie.202110395,"Chen Zhao, ,, Gui-Liang Xu, ,, Tianshou Zhao, ,, Khalil Amine, ,",Angewandte Chemie International Edition,"Volume 60, Issue 41",First published: 27 September 2021,Free Access,page_012.html
A Facile Potential Hold Method for Fostering an Inorganic Solid-Electrolyte Interphase for Anode-Free Lithium-Metal Batteries,10.1002/anie.202115909,/doi/10.1002/anie.202115909,"Woochul Shin, ,, Arumugam Manthiram, ,",Angewandte Chemie International Edition,"Volume 61, Issue 13",First published: 18 January 2022,Full Access,page_012.html
Chelation-Driven Electrolyte Design for Enhanced Interface and Electrochemical Window in Aqueous Aluminum Batteries,10.1002/anie.202508641,/doi/10.1002/anie.202508641,"Dan-Yang Wang, ,, Erhai Hu, ,, Gang Wu, ,, Honghan Choo, ,, Carlo Franke, ,, Bei-Er Jia, ,, Jinxuan Song, ,, Afriyanti Sumboja, ,, Ivandini T. Anggraningrum, ,, Anne Zulfia Syahrial, ,, Qiang Zhu, ,, Man-Fai Ng, ,, Tong Li, ,, Qingyu Yan, ,",Angewandte Chemie International Edition,"Volume 64, Issue 33",First published: 11 June 2025,Full Access,page_012.html
Cover Feature: The Electrochemical Performance of Silicon Nanoparticles in Concentrated Electrolyte (ChemSusChem 11/2018),10.1002/cssc.201801143,/doi/10.1002/cssc.201801143,"Zeng-hua Chang, ,, Jian-tao Wang, ,, Zhao-hui Wu, ,, Min Gao, ,, Shuai-jin Wu, ,, Shi-gang Lu, ,",ChemSusChem,"Volume 11, Issue 11",First published: 01 June 2018,Free Access,page_012.html
Electrochemical and Mechanical Evolution of Sulfide-Based Solid Electrolytes: Insights from Operando XPS and Cell Pressure Measurements,10.1002/smll.202508796,/doi/10.1002/smll.202508796,"Valerie Siller, ,, Linfeng Xu, ,, Laurent Castro, ,, Aurélie Guéguen, ,, Mario El Kazzi, ,",Small,Early View,First published: 03 October 2025,Open Access,page_012.html
Interdependence of Support Wettability - Electrodeposition Rate- Sodium Metal Anode and SEI Microstructure,10.1002/anie.202412550,/doi/10.1002/anie.202412550,"Chang-An Lo, ,, Yixian Wang, ,, Varun R. Kankanallu, ,, Aditya Singla, ,, Dean Yen, ,, Xiaoyin Zheng, ,, Kaustubh G. Naik, ,, Bairav S. Vishnugopi, ,, Callum Campbell, ,, Vikalp Raj, ,, Chonghang Zhao, ,, Lu Ma, ,, Jianming Bai, ,, Feipeng Yang, ,, Ruipeng Li, ,, Mingyuan Ge, ,, John Watt, ,, Partha P. Mukherjee, ,, David Mitlin, ,, Yu-chen Karen Chen-Wiegart, ,",Angewandte Chemie International Edition,"Volume 64, Issue 8",First published: 15 September 2024,Full Access,page_012.html
Cover Picture: The Sound of Batteries: An Operando Acoustic Emission Study of the LiNiO2Cathode in Li–Ion Cells (Batteries & Supercaps 10/2020),10.1002/batt.202000206,/doi/10.1002/batt.202000206,"Simon Schweidler, ,, Matteo Bianchini, ,, Pascal Hartmann, ,, Torsten Brezesinski, ,, Jürgen Janek, ,",Batteries & Supercaps,"Volume 3, Issue 10",First published: 16 September 2020,Free Access,page_012.html
A New Cell Configuration for a More Precise Electrochemical Evaluation of an Artificial Solid-Electrolyte Interphase,10.1002/batt.202000255,/doi/10.1002/batt.202000255,"Jernej Bobnar, ,, Alen Vizintin, ,, Gregor Kapun, ,, Christian Njel, ,, Rémi Dedryvère, ,, Robert Dominko, ,, Bostjan Genorio, ,",Batteries & Supercaps,"Volume 4, Issue 4",First published: 16 December 2020,Full Access,page_012.html
Towards Superior Aqueous Zinc-Ion Batteries: The Insights of Artificial Protective Interfaces,10.1002/cssc.202301942,/doi/10.1002/cssc.202301942,"Asad Farooq, ,, Ran Zhao, ,, Xiaomin Han, ,, Jingjing Yang, ,, Zhifan Hu, ,, Chuan Wu, ,, Ying Bai, ,",ChemSusChem,"Volume 17, Issue 20",First published: 12 May 2024,Full Access,page_013.html
Sulfonyl Molecules Induced Oriented Lithium Deposition for Long-Term Lithium Metal Batteries,10.1002/anie.202315122,/doi/10.1002/anie.202315122,"Da Zhang, ,, Rong Gu, ,, Yunxu Yang, ,, Jiaqi Ge, ,, Jinting Xu, ,, Qunjie Xu, ,, Penghui Shi, ,, Mingxian Liu, ,, Zaiping Guo, ,, Yulin Min, ,",Angewandte Chemie International Edition,"Volume 63, Issue 13",First published: 04 February 2024,Full Access,page_013.html
Cover Picture: Extensive Sodium Metal Plating and Stripping in a Highly Concentrated Inorganic−Organic Ionic Liquid Electrolyte through Surface Pretreatment (ChemElectroChem 5/2017),10.1002/celc.201700329,/doi/10.1002/celc.201700329,"Andrew Basile, ,, Faezeh Makhlooghiazad, ,, Ruhamah Yunis, ,, Douglas R. MacFarlane, ,, Maria Forsyth, ,, Patrick C. Howlett, ,",ChemElectroChem,"Volume 4, Issue 5",First published: 28 April 2017,Free Access,page_013.html
Li[(FSO2)(n-C4F9SO2)N]: A Difunctional Salt for Ethylene-Carbonate- and Additive-Free Electrolyte for Li-Ion Cells,10.1002/celc.202100330,/doi/10.1002/celc.202100330,"Qiang Ma, ,, Ziyu Song, ,, Juanjuan Liu, ,, Liping Zheng, ,, Heng Zhang, ,, Xuejie Huang, ,, Michel Armand, ,, Wenfang Feng, ,, Jin Nie, ,, Zhibin Zhou, ,",ChemElectroChem,"Volume 8, Issue 10",First published: 19 April 2021,Full Access,page_013.html
Spatiotemporal Changes of the Solid Electrolyte Interphase in Lithium-Ion Batteries Detected by Scanning Electrochemical Microscopy,10.1002/anie.201403935,/doi/10.1002/anie.201403935,"Heinz Bülter, ,, Fabian Peters, ,, Julian Schwenzel, ,, Gunther Wittstock, ,",Angewandte Chemie International Edition,"Volume 53, Issue 39",First published: 30 July 2014,Full Access,page_013.html
Soluble Covalent Organic Frameworks as Efficient Lithiophilic Modulator for High-Performance Lithium Metal Batteries,10.1002/anie.202422040,/doi/10.1002/anie.202422040,"Shen Xu, ,, Tuoya Naren, ,, Yanwei Zhao, ,, Qianfeng Gu, ,, Ting Wai Lau, ,, Chun-Sing Lee, ,, Fu-Rong Chen, ,, Jun Yin, ,, Libao Chen, ,, Qichun Zhang, ,",Angewandte Chemie International Edition,"Volume 64, Issue 15",First published: 28 January 2025,Open Access,page_013.html
Cover Feature: A New Cell Configuration for a More Precise Electrochemical Evaluation of an Artificial Solid-Electrolyte Interphase (4/2021),10.1002/batt.202100062,/doi/10.1002/batt.202100062,"Jernej Bobnar, ,, Alen Vizintin, ,, Gregor Kapun, ,, Christian Njel, ,, Rémi Dedryvère, ,, Robert Dominko, ,, Bostjan Genorio, ,",Batteries & Supercaps,"Volume 4, Issue 4",First published: 15 March 2021,Free Access,page_013.html
Enhancing Electrochemical Characteristics of Li-Metal Electrodes: The Impact of Pre-TreatmentviaCO2Gas Reaction,10.1002/celc.202400211,/doi/10.1002/celc.202400211,"Yeji Kim, ,, Paul Maldonado Nogales, ,, Changhee Lee, ,, Soon-Ki Jeong, ,",ChemElectroChem,"Volume 11, Issue 13",First published: 19 June 2024,Open Access,page_013.html
Heterogeneous Solid-Electrolyte Interphase in Graphite Electrodes Assessed by 4D-Resolved Computational Simulations,10.1002/batt.202100030,/doi/10.1002/batt.202100030,"Mehdi Chouchane, ,, Oier Arcelus, ,, Alejandro A. Franco, ,",Batteries & Supercaps,"Volume 4, Issue 9",First published: 15 April 2021,Open Access,page_013.html
